# PROTOCOL-TYPE ROSTER — every @JsonSubTypes tag the pinned engine's protocol jars declare (+ the extension registry),
# COVERED when a source in the engine corpus, the fixtures or our own test snippets reaches it (ProtocolRosterCensusTest).
# THE LEDGER IS THIS FILE: a bump that adds or removes a tag, or moves a tag between COVERED and UNCOVERED, is a reviewed diff. Regenerate: -Droster.generate=1.
inListExpression	org.finos.legend.engine.protocol.sql.metamodel.InListExpression	UNCOVERED
inMemoryCrossStoreGraphFetch	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.store.inMemory.InMemoryCrossStoreGraphFetchExecutionNode	UNCOVERED
inMemoryPropertyGraphFetch	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.store.inMemory.InMemoryPropertyGraphFetchExecutionNode	UNCOVERED
inMemoryRootGraphFetch	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.store.inMemory.InMemoryRootGraphFetchExecutionNode	UNCOVERED
inOperatorExpression	org.finos.legend.engine.protocol.deephaven.metamodel.InOperatorExpression	UNCOVERED
inPredicate	org.finos.legend.engine.protocol.sql.metamodel.InPredicate	UNCOVERED
indexOperation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.bulk.IndexOperation	UNCOVERED
indexRequest	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.index.IndexRequest	UNCOVERED
indexResponse	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.index.IndexResponse	UNCOVERED
indicesResponseBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.IndicesResponseBase	UNCOVERED
inferenceAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.InferenceAggregate	UNCOVERED
inferenceAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.InferenceAggregation	UNCOVERED
inlineEmbeddedPropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.mapping.InlineEmbeddedPropertyMapping	COVERED
inlineEmbeddedRelationFunctionPropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.relationFunction.RelationFunctionEmbeddedPropertyMapping	UNCOVERED
inlineScript	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.InlineScript	UNCOVERED
inputObjectTypeDefinition	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.InputObjectTypeDefinition	UNCOVERED
int	org.finos.legend.engine.protocol.haskell.metamodel.Int	UNCOVERED
int32	org.finos.legend.engine.protocol.protobuf3.metamodel.Int32	UNCOVERED
int64	org.finos.legend.engine.protocol.protobuf3.metamodel.Int64	UNCOVERED
intLiteral	org.finos.legend.engine.protocol.protobuf3.metamodel.IntLiteral	UNCOVERED
intType	org.finos.legend.engine.protocol.deephaven.metamodel.type.IntType	COVERED
intTypeValue	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.IntTypeValue	UNCOVERED
intValue	org.finos.legend.engine.protocol.graphQL.metamodel.value.IntValue	UNCOVERED
integer	org.finos.legend.engine.protocol.pure.m3.valuespecification.constant.datatype.primitive.CInteger	COVERED
integerLiteral	org.finos.legend.engine.protocol.sql.metamodel.IntegerLiteral	UNCOVERED
integerNumberProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.IntegerNumberProperty	UNCOVERED
integerRangeProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.IntegerRangeProperty	UNCOVERED
integerSourceValue	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.EnumValueMappingIntegerSourceValue	COVERED
interfaceTypeDefinition	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.InterfaceTypeDefinition	UNCOVERED
intersect	org.finos.legend.engine.protocol.sql.metamodel.Intersect	UNCOVERED
intervalLiteral	org.finos.legend.engine.protocol.sql.metamodel.IntervalLiteral	UNCOVERED
intervalsQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.IntervalsQuery	UNCOVERED
ipProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.IpProperty	UNCOVERED
ipRangeAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.IpRangeAggregate	UNCOVERED
ipRangeAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.IpRangeAggregation	UNCOVERED
ipRangeBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.IpRangeBucket	UNCOVERED
ipRangeProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.IpRangeProperty	UNCOVERED
isNotNullPredicate	org.finos.legend.engine.protocol.sql.metamodel.IsNotNullPredicate	UNCOVERED
isNullPredicate	org.finos.legend.engine.protocol.sql.metamodel.IsNullPredicate	UNCOVERED
jSONExpression	org.finos.legend.engine.protocol.sql.metamodel.JSONExpression	UNCOVERED
java	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.JavaPlatformImplementation	UNCOVERED
javaScriptType	org.finos.legend.engine.protocol.mongodb.schema.metamodel.JavaScriptType	UNCOVERED
join	org.finos.legend.engine.protocol.sql.metamodel.Join	UNCOVERED
joinOn	org.finos.legend.engine.protocol.sql.metamodel.JoinOn	UNCOVERED
joinOperation	org.finos.legend.engine.protocol.deephaven.metamodel.JoinOperation	UNCOVERED
joinProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.JoinProperty	UNCOVERED
joinUsing	org.finos.legend.engine.protocol.sql.metamodel.JoinUsing	UNCOVERED
jsonSchemaExpression	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.JsonSchemaExpression	COVERED
kStemTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KStemTokenFilter	UNCOVERED
keepTypesTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KeepTypesTokenFilter	UNCOVERED
keepWordsTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KeepWordsTokenFilter	UNCOVERED
kerberos	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.authentication.specification.KerberosAuthenticationSpecification	UNCOVERED
keyExpression	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.raw.KeyExpression	COVERED
keywordMarkerTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KeywordMarkerTokenFilter	UNCOVERED
keywordProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.KeywordProperty	UNCOVERED
keywordTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KeywordTokenizer	UNCOVERED
kuromojiIterationMarkCharFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KuromojiIterationMarkCharFilter	UNCOVERED
kuromojiPartOfSpeechTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KuromojiPartOfSpeechTokenFilter	UNCOVERED
kuromojiReadingFormTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KuromojiReadingFormTokenFilter	UNCOVERED
kuromojiStemmerTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KuromojiStemmerTokenFilter	UNCOVERED
kuromojiTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.KuromojiTokenizer	UNCOVERED
lTEOperatorExpression	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.LTEOperatorExpression	UNCOVERED
lTOperatorExpression	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.LTOperatorExpression	UNCOVERED
lambda	org.finos.legend.engine.protocol.pure.m3.function.LambdaFunction	COVERED
lambdaParameter	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.model.operation.LambdaParameter	COVERED
lastOperation	org.finos.legend.engine.protocol.deephaven.metamodel.LastOperation	UNCOVERED
lateralRelation	org.finos.legend.engine.protocol.sql.metamodel.LateralRelation	UNCOVERED
latestDate	org.finos.legend.engine.protocol.pure.m3.valuespecification.constant.datatype.primitive.CLatestDate	COVERED
legacyRuntime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.runtime.LegacyRuntime	UNCOVERED
lengthTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.LengthTokenFilter	UNCOVERED
letterTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.LetterTokenizer	UNCOVERED
likePredicate	org.finos.legend.engine.protocol.sql.metamodel.LikePredicate	UNCOVERED
limit	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.LimitExecutionNode	UNCOVERED
limitTokenCountTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.LimitTokenCountTokenFilter	UNCOVERED
linearMovingAverageAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.LinearMovingAverageAggregation	UNCOVERED
listInstance	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
listType	org.finos.legend.engine.protocol.haskell.metamodel.ListType	UNCOVERED
listTypeReference	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.ListTypeReference	UNCOVERED
listValue	org.finos.legend.engine.protocol.graphQL.metamodel.value.ListValue	UNCOVERED
literal	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.model.operation.Literal	COVERED
literalList	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.model.operation.LiteralList	COVERED
literalValue	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.LiteralValue	UNCOVERED
localEngineRuntime	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.runtime.SingleConnectionEngineRuntime	COVERED
logicalBinaryExpression	org.finos.legend.engine.protocol.sql.metamodel.LogicalBinaryExpression	UNCOVERED
logicalOperatorExpression	org.finos.legend.engine.protocol.deephaven.metamodel.LogicalOperatorExpression	UNCOVERED
longLiteral	org.finos.legend.engine.protocol.sql.metamodel.LongLiteral	UNCOVERED
longNumberProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.LongNumberProperty	UNCOVERED
longRangeProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.LongRangeProperty	UNCOVERED
longRareTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.LongRareTermsAggregate	UNCOVERED
longRareTermsBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.LongRareTermsBucket	UNCOVERED
longTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.LongTermsAggregate	UNCOVERED
longTermsBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.LongTermsBucket	UNCOVERED
longType	org.finos.legend.engine.protocol.deephaven.metamodel.type.LongType	COVERED
longTypeValue	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.LongTypeValue	UNCOVERED
lowercaseTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.LowercaseTokenFilter	UNCOVERED
lowercaseTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.LowercaseTokenizer	UNCOVERED
manualTrigger	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.trigger.ManualTrigger	COVERED
mapType	org.finos.legend.engine.protocol.protobuf3.metamodel.MapType	UNCOVERED
mapper	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.postprocessor.MapperPostProcessor	COVERED
mapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.Mapping	COVERED
mappingAndRuntimeDataQualityExecutionContext	org.finos.legend.engine.protocol.dataquality.metamodel.MappingAndRuntimeDataQualityExecutionContext	COVERED
mappingCharFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.MappingCharFilter	UNCOVERED
mappingClass	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.MappingClass	UNCOVERED
mappingIncludeDataSpace	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.dataSpace.MappingIncludeDataSpace	COVERED
mappingIncludeMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.MappingIncludeMapping	COVERED
mappingInstance	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.deprecated.MappingInstance	UNCOVERED
mappingTest	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.mappingTest.MappingTest	COVERED
mappingTestSuite	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.mappingTest.MappingTestSuite	COVERED
matchAllQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.MatchAllQuery	UNCOVERED
matchBoolPrefixQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.MatchBoolPrefixQuery	UNCOVERED
matchNoneQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.MatchNoneQuery	UNCOVERED
matchPhrasePrefixQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.MatchPhrasePrefixQuery	UNCOVERED
matchPhraseQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.MatchPhraseQuery	UNCOVERED
matchQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.MatchQuery	UNCOVERED
matchStage	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.MatchStage	UNCOVERED
matrixAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MatrixAggregation	UNCOVERED
matrixStatsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MatrixStatsAggregate	UNCOVERED
matrixStatsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MatrixStatsAggregation	UNCOVERED
maxAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MaxAggregate	UNCOVERED
maxAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MaxAggregation	UNCOVERED
maxBucketAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MaxBucketAggregation	UNCOVERED
maxKeyType	org.finos.legend.engine.protocol.mongodb.schema.metamodel.MaxKeyType	UNCOVERED
maxVersion	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.dataset.deduplication.MaxVersion	UNCOVERED
maxVersionDeduplicationStrategy	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.deduplication.MaxVersionDeduplicationStrategy	COVERED
maxVersionForGraphFetch	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.dataset.deduplication.MaxVersionForGraphFetch	COVERED
maxVersionForTds	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.dataset.deduplication.MaxVersionForTds	COVERED
md5Hash	org.finos.legend.engine.protocol.dataquality.metamodel.MD5HashStrategy	COVERED
measure	org.finos.legend.engine.protocol.pure.m3.type.Measure	COVERED
medianAbsoluteDeviationAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MedianAbsoluteDeviationAggregate	UNCOVERED
medianAbsoluteDeviationAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MedianAbsoluteDeviationAggregation	UNCOVERED
memSqlFunction	org.finos.legend.engine.protocol.memsqlFunction.metamodel.MemSqlFunction	COVERED
memSqlFunctionArtifact	org.finos.legend.engine.protocol.memsqlFunction.deployment.MemSqlFunctionArtifact	UNCOVERED
memSqlFunctionConfig	org.finos.legend.engine.protocol.memsqlFunction.metamodel.MemSqlFunctionDeploymentConfiguration	COVERED
memSqlFunctionDeploymentConfiguration	org.finos.legend.engine.protocol.memsqlFunction.deployment.MemSqlFunctionDeploymentConfiguration	UNCOVERED
memSqlFunctionDeploymentContent	org.finos.legend.engine.protocol.memsqlFunction.deployment.MemSqlFunctionContent	UNCOVERED
mergeOperation	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.MergeOperationClassMapping	COVERED
message	org.finos.legend.engine.protocol.protobuf3.metamodel.Message	UNCOVERED
messageOption	org.finos.legend.engine.protocol.protobuf3.metamodel.MessageOption	UNCOVERED
messagePtr	org.finos.legend.engine.protocol.protobuf3.metamodel.MessagePtr	UNCOVERED
middleTierUserNamePassword	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.authentication.MiddleTierUserNamePasswordAuthenticationStrategy	COVERED
minAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MinAggregate	UNCOVERED
minAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MinAggregation	UNCOVERED
minBucketAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MinBucketAggregation	UNCOVERED
minKeyType	org.finos.legend.engine.protocol.mongodb.schema.metamodel.MinKeyType	UNCOVERED
missingAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MissingAggregate	UNCOVERED
missingAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MissingAggregation	UNCOVERED
modelEmbeddedData	org.finos.legend.engine.protocol.pure.v1.model.data.ModelEmbeddedTestData	COVERED
modelInstanceData	org.finos.legend.engine.protocol.pure.v1.model.data.ModelInstanceTestData	COVERED
modelJoin	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.modelJoin.ModelJoinAssociationMapping	COVERED
modelJoinPropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.modelJoin.ModelJoinPropertyMapping	UNCOVERED
modelStore	org.finos.legend.engine.protocol.pure.v1.model.data.ModelStoreData	COVERED
moduleElement	org.finos.legend.engine.protocol.haskell.metamodel.ModuleElement	UNCOVERED
moreLikeThisQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.MoreLikeThisQuery	UNCOVERED
movingAverageAggregationBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MovingAverageAggregationBase	UNCOVERED
movingFunctionAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MovingFunctionAggregation	UNCOVERED
movingPercentilesAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MovingPercentilesAggregation	UNCOVERED
multiBucketAggregateBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MultiBucketAggregateBase	UNCOVERED
multiExecutionParameters	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.MultiExecutionParameters	COVERED
multiExecutionTest	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.MultiExecutionTest	COVERED
multiFlatTarget	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.targetshape.MultiFlatTarget	COVERED
multiMatchQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.MultiMatchQuery	UNCOVERED
multiResultSequence	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.MultiResultSequenceExecutionNode	UNCOVERED
multiTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MultiTermsAggregate	UNCOVERED
multiTermsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MultiTermsAggregation	UNCOVERED
multiTermsBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.MultiTermsBucket	UNCOVERED
multiplexerTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.MultiplexerTokenFilter	UNCOVERED
murmur3HashProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.Murmur3HashProperty	UNCOVERED
nEOperatorExpression	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.NEOperatorExpression	UNCOVERED
nGramTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.NGramTokenFilter	UNCOVERED
nGramTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.NGramTokenizer	UNCOVERED
namedArgumentExpression	org.finos.legend.engine.protocol.sql.metamodel.NamedArgumentExpression	UNCOVERED
namedConstructor	org.finos.legend.engine.protocol.haskell.metamodel.NamedConstructor	UNCOVERED
namedTypeRef	org.finos.legend.engine.protocol.haskell.metamodel.NamedTypeRef	UNCOVERED
namedTypeReference	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.NamedTypeReference	UNCOVERED
namedWindow	org.finos.legend.engine.protocol.sql.metamodel.NamedWindow	UNCOVERED
naturalJoin	org.finos.legend.engine.protocol.sql.metamodel.NaturalJoin	UNCOVERED
negationOperation	org.finos.legend.engine.protocol.deephaven.metamodel.NegationOperation	UNCOVERED
negativeExpression	org.finos.legend.engine.protocol.sql.metamodel.NegativeExpression	UNCOVERED
nestedAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.NestedAggregate	UNCOVERED
nestedAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.NestedAggregation	UNCOVERED
nestedProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.NestedProperty	UNCOVERED
nestedQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.NestedQuery	UNCOVERED
ninOperatorExpression	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.NinOperatorExpression	UNCOVERED
noActionIndicator	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.dataset.actionindicator.NoActionIndicator	COVERED
noAuditing	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.auditing.NoAuditing	COVERED
noDeduplication	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.dataset.deduplication.NoDeduplication	COVERED
noDeduplicationStrategy	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.deduplication.NoDeduplicationStrategy	COVERED
noDeletesMergeStrategy	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.ingestmode.delta.merge.NoDeletesMergeStrategy	COVERED
noOp	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.dataset.emptyhandling.NoOp	COVERED
noPartitioning	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.dataset.partitioning.NoPartitioning	COVERED
none	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.relational.temporality.Nontemporal	COVERED
nontemporalDelta	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.ingestmode.delta.NontemporalDelta	COVERED
nontemporalSnapshot	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.ingestmode.snapshot.NontemporalSnapshot	COVERED
norOperatorExpression	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.NorOperatorExpression	UNCOVERED
noriPartOfSpeechTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.NoriPartOfSpeechTokenFilter	UNCOVERED
noriTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.NoriTokenizer	UNCOVERED
normalizeAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.NormalizeAggregation	UNCOVERED
notExpression	org.finos.legend.engine.protocol.sql.metamodel.NotExpression	UNCOVERED
notOperatorExpression	org.finos.legend.engine.protocol.deephaven.metamodel.NotOperatorExpression	UNCOVERED
nthOperation	org.finos.legend.engine.protocol.deephaven.metamodel.NthOperation	UNCOVERED
nullLiteral	org.finos.legend.engine.protocol.sql.metamodel.NullLiteral	UNCOVERED
nullType	org.finos.legend.engine.protocol.mongodb.schema.metamodel.NullType	UNCOVERED
nullTypeValue	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.NullTypeValue	UNCOVERED
nullValue	org.finos.legend.engine.protocol.graphQL.metamodel.value.NullValue	UNCOVERED
num	org.finos.legend.engine.protocol.haskell.metamodel.Num	UNCOVERED
numberPropertyBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.NumberPropertyBase	UNCOVERED
numberRangeQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.NumberRangeQuery	UNCOVERED
numericDecayFunction	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.NumericDecayFunction	UNCOVERED
numericOperation	org.finos.legend.engine.protocol.deephaven.metamodel.NumericOperation	UNCOVERED
oauth	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.authentication.OAuthAuthenticationStrategy	COVERED
object	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.modelToModel.mapping.ObjectInputData	COVERED
objectExpression	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.ObjectExpression	UNCOVERED
objectIdType	org.finos.legend.engine.protocol.mongodb.schema.metamodel.ObjectIdType	COVERED
objectProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.ObjectProperty	UNCOVERED
objectQueryExpression	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.ObjectQueryExpression	UNCOVERED
objectStorageSink	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.sink.ObjectStorageSink	COVERED
objectType	org.finos.legend.engine.protocol.mongodb.schema.metamodel.ObjectType	COVERED
objectTypeDefinition	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.ObjectTypeDefinition	UNCOVERED
objectTypeValue	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.ObjectTypeValue	UNCOVERED
objectValue	org.finos.legend.engine.protocol.graphQL.metamodel.value.ObjectValue	UNCOVERED
offsetOperation	org.finos.legend.engine.protocol.deephaven.metamodel.OffsetOperation	UNCOVERED
oneOf	org.finos.legend.engine.protocol.protobuf3.metamodel.OneOf	UNCOVERED
openPointInTimeRequest	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.openpointintime.OpenPointInTimeRequest	UNCOVERED
operation	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.OperationClassMapping	COVERED
operationDefinition	org.finos.legend.engine.protocol.graphQL.metamodel.executable.OperationDefinition	UNCOVERED
orOperatorExpression	org.finos.legend.engine.protocol.deephaven.metamodel.OrOperatorExpression	UNCOVERED
otherwiseEmbeddedPropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.mapping.OtherwiseEmbeddedRelationalPropertyMapping	COVERED
overwrite	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.relational.temporality.updatesHandling.Overwrite	COVERED
packageableElementPtr	org.finos.legend.engine.protocol.pure.m3.valuespecification.constant.PackageableElementPtr	COVERED
packageableType	org.finos.legend.engine.protocol.pure.m3.valuespecification.constant.PackageableType	COVERED
pagerDutyNotifyee	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.notifier.PagerDutyNotifyee	COVERED
pair	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
parameterPlaceholderExpression	org.finos.legend.engine.protocol.sql.metamodel.ParameterPlaceholderExpression	UNCOVERED
parentAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.ParentAggregate	UNCOVERED
parentAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.ParentAggregation	UNCOVERED
